"mep_id","vote","vote_detail_id","description","for_score","abstention_score","against_score","type_weight","theme","time_weight","score","weighted_score","total_weight","long_id","end","political_group","national_political_group","id","code","country","full_name"
7214,"Abstention",137338,"CAP Strategic Plans - Amendment n°1362",20,10,0,10,"Agriculture",9.287543268119878,10,928.7543268119878,92.87543268119877,197829,,"ECR","VOX",7214,"es","Spain","Jorge Buxadévillalba"
