"mep_id","vote","vote_detail_id","description","for_score","abstention_score","against_score","type_weight","theme","time_weight","score","weighted_score","total_weight","long_id","end","political_group","national_political_group","id","code","country","full_name"
7291,"Against",137338,"CAP Strategic Plans - Amendment n°1362",20,10,0,10,"Agriculture",9.287543268119878,0,0,92.87543268119877,226260,,"EPP","Christlich Demokratische Union Deutschlands",7291,"de","Germany","Karolin Braunsberger-reinhold"
