"mep_id","vote","vote_detail_id","description","for_score","abstention_score","against_score","type_weight","theme","time_weight","score","weighted_score","total_weight","long_id","end","political_group","national_political_group","id","code","country","full_name"
6700,"Against",157259,"Restore Nature Rejection Amendment",0,0,20,10,"Biodiversity",8.646180179684817,20,1729.2360359369634,86.46180179684818,125706,,"EPP","TOP 09 a Starostové",6700,"cz","Czechia","Jiří Pospíšil"
