"mep_id","vote","vote_detail_id","description","for_score","abstention_score","against_score","type_weight","theme","time_weight","score","weighted_score","total_weight","long_id","end","political_group","national_political_group","id","code","country","full_name"
6167,"Abstention",120717,"CAP Strategic Plans - Amendment n°1147",20,10,0,10,"Agriculture",6.7725765034661265,10,677.2576503466126,67.72576503466126,97133,"2021-03-30","ECR","JA21",6167,"nl","Netherlands","Derkjan Eppink"
